[[11.15766328,-9.48261383,-8.56964218,-9.20307925,10.56420822,-0.64181384,0.82657747,1.54740566,-1.19927855],
[-0.08596416,1.07597228,1.91990647,-0.6349757,-0.39561016,0.39829318,2.21662027,-0.19410305,0.31451427],
[-1.65430004,-1.56501335,0.77010706,1.27054535,0.65285684,-0.93064426,1.17023901,-2.3849278,-1.7626226],
[-1.96303732,0.15286519,0.17584888,-0.35774567,0.07632452,0.98662033,0.14092916,0.66952728,1.57358565],
[1.23219836,1.40616768,-0.59935544,0.8507677,0.50837691,0.31065367,1.78035944,-0.97541855,-0.55260373],
[1.82632303,1.35284798,-0.40635491,0.16581149,0.67958233,-0.38645446,1.17625915,1.57138607,-0.6798349],
[0.43428416,-0.71774482,0.36476426,0.15955333,0.5041864,-0.97593344,-0.17478714,0.73873092,-0.89493691],
[2.8055345,0.5880688,-0.5325221,0.95168207,-0.88551245,-0.74380169,0.27700273,-0.28659255,0.25489629],
[0.21176813,-0.35933051,1.61357318,-0.73489649,1.07926942,1.23577508,-0.68156726,-1.20010942,-0.31654959],
[-7.73796125e-01,1.96945063e+00,-8.31185815e-01,-3.90650833e-01,9.19843574e-01,-1.06171636e+00,-9.82251640e-01,-6.15304872e-01,8.13395537e-04],
[-0.43406544,0.68660947,-1.45197895,0.21371375,-0.09824874,-1.09602136,-0.49591151,-0.69499321,1.0310336],
[1.46332514,0.83386044,-0.93958065,-0.78907311,-0.79040351,0.45101934,0.40674683,0.3918657,0.78398955],
[0.48167419,0.11790443,-0.61752963,0.05760835,0.0947969,-0.82607008,1.21935044,-0.36578153,-1.35407722],
[-0.56572291,-0.85285092,-0.38688306,-0.07783938,-1.5606629,0.01623109,1.23326217,-0.40869201,0.38445284],
[1.20542943,2.22327904,-0.48098989,0.00799599,0.06409048,2.17129695,0.87254505,-1.93688522,0.1217496],
[10.82701094,-9.98651077,7.92623711,-9.07898513,9.62320962,1.65881306,0.76472589,-0.62174192,1.38812584],
[0.03255121,2.02624517,-1.33219772,0.55179697,0.26266715,0.75924275,-1.70487753,0.65798774,-0.63369816],
[1.10072317,-0.99684052,-0.65278341,1.73554014,-0.34964507,1.60640618,0.04642401,-1.07546469,-0.42455366],
[-0.28155127,-2.12675858,1.98274831,-1.39461464,1.39078663,2.27997739,0.28666644,1.37079838,1.04620258],
[10.11629335,-10.5047041,-7.2530863,10.63795478,-7.48734422,0.03031194,-0.31548045,-0.28762487,-1.01974846],
[-0.16617746,-0.66756398,-0.56929419,-1.89851383,0.02069996,0.1776687,-0.49160372,1.2254448,-0.57774079],
[-0.49983485,-0.88983596,-0.96822707,0.44006961,-0.72794445,-0.26009418,-2.22642631,-1.30093334,-2.3227589],
[-9.82309342,8.49899836,10.59233176,-9.04017205,-9.02514446,-1.33951418,1.13243198,0.39107123,0.19647284],
[0.5346801,-1.43394669,0.47028328,0.48822686,0.46921627,-0.34833427,-0.19972525,0.71086232,-0.41741144],
[-0.09205112,0.06297276,1.06816281,-0.19246664,0.03511419,1.5366661,-2.24700363,-0.54176276,-0.78615141],
[1.7119922,-0.82918994,-0.45062606,0.44996712,1.29518312,-0.88497098,-0.39840264,0.01738305,-0.28707197],
[-0.06281341,1.63247625,0.82367369,-0.90809429,0.48222527,0.82452778,-0.38572405,0.7594964,-0.76706335],
[7.59684169,10.14155378,-11.95996524,8.78804047,9.49473155,-1.11239018,-0.17924665,0.43667675,-0.87102853],
[0.48416782,0.45065423,-0.8154921,-0.24430923,1.84193363,-0.98360196,0.32531835,-0.95403929,0.93091247],
[-0.42862494,-0.62161915,1.10481712,0.46166454,-1.04695212,1.56559682,-0.838281,0.85148449,-0.73949542],
[9.57903726,7.82129701,8.39928299,-8.25346265,-11.23607565,-1.52901255,1.4653306,-0.47987838,-0.6200823],
[0.49513238,1.72374806,-1.15617524,-0.75832675,1.22269633,-2.22677839,1.12138778,-1.56134775,-0.27326772],
[0.63139394,2.43908783,-0.44037415,1.0892262,-0.79580207,-1.03944083,1.06417015,0.93083208,-0.61480001],
[-0.45559908,0.08332217,-1.82005526,-0.3084829,0.83472429,-0.59132941,0.45957205,-0.93125722,0.35492705],
[0.88261367,-0.70517197,0.69825724,0.36232406,1.61057508,1.5815141,1.58262483,0.16524973,-0.01227738],
[0.13853006,0.1763642,0.24135013,0.0550298,1.31150134,-1.63176662,-0.28278551,-0.17231962,-1.23209553],
[-1.1898365,0.58910305,0.14294851,-0.48501121,-0.9564853,-1.75851968,-1.23322201,-0.47361471,-2.48593789],
[1.00791525,0.83193767,0.47200562,-0.35584573,0.25543004,0.11498327,2.96754088,-0.35068761,0.38730805],
[0.07561046,-0.48479523,-0.95486353,-0.57998622,-0.79460768,0.06720188,0.42214852,1.2606421,-1.10737543],
[9.15288051,9.96982492,9.71650321,9.17609973,9.20112395,0.50722009,1.70593726,0.4516007,1.68721432],
[1.33657805,-0.03484984,-1.44252775,-0.92144945,0.45309629,0.44511587,-0.52315015,0.19141032,-0.06912664],
[-0.51971383,1.25775283,-0.63311031,1.38743945,1.52211367,-1.97111509,0.1997028,-0.18417007,2.15475622],
[-0.17459013,-2.0595463,1.34582262,-1.10316265,-0.35222564,-0.30742756,-1.28563375,0.6137688,-0.97525853],
[1.68130688,0.11012047,1.04711883,0.33896067,0.32005762,0.16556801,0.27568176,-0.42861661,1.11353557],
[-0.28743271,-0.43456292,0.08584274,0.72050196,-0.79832496,-0.5637831,0.20966089,-0.83622404,-0.36677033],
[-0.58497741,0.91060575,2.05429944,1.20058175,1.0346391,-1.42473833,-0.91142655,-0.28423832,2.2173503],
[-0.39338139,-0.72894377,-0.51291109,0.24517646,-1.95934995,-0.25312013,0.94571684,-0.99497776,-0.61836998],
[-0.38435024,1.31759425,-0.051221,0.70268961,0.71763115,1.71689045,-1.78206813,-0.94439762,-0.47069112],
[0.67896673,-0.09673297,-0.81869548,-0.90667771,0.24362883,0.87487261,-2.05790036,1.30118066,1.35476537],
[0.0884419,1.26156576,0.19240328,-0.12494982,-1.87482347,0.78305614,-0.83951577,0.32091019,-0.24482313],
[8.65558251,9.57906395,11.05973905,-10.73045496,11.62734207,-0.14365557,-0.01364719,0.51297272,0.77829486],
[1.05114326,-0.61381307,-0.23173032,1.53080087,0.60251933,-1.26986985,0.698366,1.69913239,0.41790743],
[-8.65345307,11.57321773,10.28522088,-10.64429833,-11.51601404,-0.25781771,-1.60924228,0.28301037,-1.13070197],
[-0.81213306,0.39326316,0.34845877,-1.73254408,0.40565633,-2.13686388,-0.80095928,0.39576703,-0.24742995],
[0.88301737,0.36090909,-0.69702739,0.61146987,0.26997845,0.05018647,0.25150922,-1.4355107,-0.72068455],
