[[-0.64906475,-0.99938305,0.19275993,-0.47774821,-2.95495237,1.90321488,-0.78521501,0.75909322,-0.31268887,0.14836791,0.39793137,0.98267439,0.19983712,-0.7944548,-0.08538265,-1.45493984,-2.69302665,0.48689624,0.78889497],
[-0.38046282,0.55397997,-0.32776969,-0.61881373,0.77824166,-0.39271935,-0.00678852,1.82184783,-1.5513356,-0.60837249,1.66276307,0.60553194,-1.69756287,-0.15337929,-0.7460703,1.3771625,1.32080757,1.22263996,-0.83830473],
[-0.50090361,0.65797653,-0.90795892,1.36276287,1.72675918,1.11003005,-0.36437238,-0.95040684,-1.72849572,-0.55451737,-0.99500943,-0.87393386,-1.59599601,-2.16684772,0.81905519,0.0400269,-0.6311362,-1.62240747,0.67390209],
[0.50585108,1.22744204,-0.54103181,2.95147409,-0.41071243,0.63693923,-1.26112922,-0.76618182,-1.04753691,-0.16743311,-0.21339842,0.16204075,-0.72798054,-0.22766774,0.11968094,-1.33392693,-0.42297078,0.36593807,-0.01710824],
[-0.11058707,-0.60637438,-1.17452276,-1.92249261,-1.7102097,0.13652902,-1.26919797,-0.23141912,-1.96724605,-1.24131821,1.29161067,0.80110322,2.22268329,-0.10941114,-0.86890427,0.2834834,0.10424084,1.98326221,-0.9431146],
[-0.67741714,0.62056576,-0.92423269,-0.19509107,0.67575191,0.21560711,-0.93466557,-0.58933323,1.23032454,0.98008622,0.66324714,-1.69114362,-0.15460997,-0.60919871,-0.84241224,-0.90331889,0.42030347,0.32538503,0.74649692],
[1.41459739,-0.44098422,-2.17312299,0.06506884,0.7311723,-0.33072455,0.11696661,-0.61980088,-1.67777121,-0.16852947,0.34813271,-0.21312507,1.53403285,-0.4851166,-1.3077283,0.05942558,-1.22598705,1.34029021,0.74798235],
[-0.92856042,1.2638474,0.30115323,0.50697631,0.24743124,0.07798229,-0.74349964,-1.70164795,-0.80482382,0.47533921,-1.31748951,-0.58162671,-1.60832931,-0.1766809,0.49126013,-0.76683728,0.47434153,-1.46002088,0.47104068],
[3.38421024,-0.18571576,-0.23918849,0.82888791,-1.31167495,0.56982213,-0.9937941,0.7729745,-0.80740309,0.19587018,0.13142774,-0.40873844,2.28261345,-0.98479334,0.98581508,2.04298165,-0.83154153,-0.22368614,0.35424337],
[0.10788959,0.33116818,1.04816979,0.16052491,-0.79534957,-0.44001167,0.36989564,2.00670589,-0.1207378,-1.13615746,1.57353847,0.35650864,0.2330234,0.10103971,-0.72368626,0.97775294,0.60004625,0.30752569,-1.05685806],
[-0.26448165,0.86758021,0.22940281,1.18270848,0.96038647,0.39319825,-1.81010757,-0.45103992,0.57822421,1.84530711,-1.13585069,-0.1712176,-0.90403196,0.40015085,1.10156321,0.50066494,0.31337776,0.36482597,-0.52547673],
