[[0.30183937,-0.11675098,-0.16688162,1.17085204,1.17444567,-1.23216431,1.13397561,-0.2839905,-0.68964536],
[-0.31471157,0.17903193,0.30121885,0.17103004,-0.34154905,0.53276483,0.16259815,-0.59981498,0.68438532],
[-0.46815871,0.76173824,-0.66894741,-1.86640855,-0.62480199,-0.17867879,-2.93630078,1.30602623,-1.1139191],
[0.10335718,0.59228908,-0.88415171,0.21733389,0.41175851,-0.67702321,0.77276965,-0.00177161,0.1994892],
[-1.38485933,-0.61552908,-1.74520963,-2.27332037,0.23535064,0.40434614,1.57857214,-0.86983401,-0.1370027],
[-2.05454257,2.22260912,1.48988447,0.24335722,-0.21309086,0.95338967,0.89804056,0.17545653,1.21656151],
[0.22478395,0.8938508,-0.51111665,-0.05032432,0.75002001,0.7293686,-1.68018369,0.64389572,-0.5559123],
[0.18871331,-0.65432165,-0.46431495,1.9708247,-1.95550976,1.40350365,2.1945514,0.19034059,-0.48799544],
[-0.6450059,-0.50615443,-0.88523567,2.01612622,0.22377025,0.17005984,1.26030325,0.90712428,-0.64197378],
[-1.21261053,-2.24201167,-0.90175374,-0.11215134,-1.28820728,1.66854572,-1.25950301,-1.00837298,0.49042096],
[-0.36510595,0.86342704,0.50894141,1.23161317,0.86356246,0.40385863,-0.82172738,1.76267893,-1.67006702],
[-1.37085163,-1.48647081,-1.19792727,0.03903144,0.27375632,0.66610181,0.21624217,0.19520725,2.00346355],
[-0.6391249,-1.14726686,0.44556959,0.76634428,-0.63625633,0.89403876,-0.11506626,-0.40979246,-0.41751008],
[-1.12745537,0.11747696,-0.6711855,0.31896818,-0.56205452,2.34567088,0.29425165,-1.49234479,-1.37628696],
[0.30961882,1.31771359,-0.75645901,0.34798879,-0.32016654,0.43146945,0.06331039,0.20177928,0.4018266],
[2.20504258,-2.14973759,-1.20091751,1.14717196,0.21305164,1.52122458,-1.43488571,0.42451009,-1.49619618],
