[[-0.020764,-0.67135658,0.62181533,-1.28589213,-2.1975945,-0.67062238,1.564491,-0.12436361,-2.02255192,-0.46498742,0.50830046,-1.19814995,0.62108324,0.20941366,0.41831896,0.38890634,0.51097694,-1.51955882,1.5834667],
[-1.06520183,-0.95978667,0.22667639,-1.85581004,-0.37880134,0.93035363,0.20734427,-0.23656972,0.14322817,0.32735464,0.66442661,-0.64028487,1.08512238,-1.64407028,0.20826611,0.07035163,1.15648778,-0.17778002,0.60673761],
[-0.01408154,-0.73669387,-0.0653182,-0.17392762,-0.33946761,-0.61696066,-0.62381919,-0.64037283,-0.22958839,0.67760789,-0.84987521,-0.35716538,-1.60299426,-1.52270768,-0.4946286,0.779542,1.283197,-1.60552944,1.00296033],
[-1.29727545,-0.20462043,-2.160312,-0.09702258,0.90655977,-0.33580543,1.07020448,-2.11422872,0.69815571,1.46160044,-2.22826489,1.14297052,0.99945934,0.10901002,0.24347939,0.09043148,0.4691629,1.40330726,1.37999862],
[2.44947381,-1.02320317,-0.29566611,-0.79424181,-1.05985367,0.57095121,0.72811552,0.67911544,1.47719156,1.46635359,-0.66175739,-0.88362168,-1.66424387,1.04007905,0.98265856,-0.33650882,-0.75963862,-0.12835741,-0.99328113],
[0.6689898,1.0616347,0.90050945,0.27526641,-1.41209899,-0.83191693,-0.56414163,1.4511265,0.65361397,0.08661383,0.59732673,1.43798491,-1.42199931,-0.74433675,1.7564411,1.45244674,-0.26149092,-1.7032185,-0.84899062],
[-0.25727001,-0.40626743,-1.92403735,0.64924328,-1.04368529,-1.87099301,-0.90702944,-1.14730913,1.86794626,0.55892596,1.37586328,-0.87887124,1.55205919,-0.94640873,0.73298534,-0.43164306,0.64358662,1.10443502,0.73945775],
[0.18099154,-1.07880079,0.59600685,-1.17636308,-0.84749623,1.0195778,-0.72370392,-1.26481773,1.02477941,0.08212885,-0.08426085,-1.18623219,0.96879905,0.20516894,-2.11755272,-0.41194276,0.41676916,-1.2837611,0.74974531],
[0.31528418,-0.92668641,0.7178826,-1.39395709,0.44995301,-0.07390295,1.13197041,0.34043623,0.25124699,0.68203713,-0.27233751,-0.10584037,-0.46779167,-0.30459596,-0.41646414,-1.50129591,-0.1990933,1.09126734,-0.62829497],
[1.23870579,0.18930951,0.00560773,0.68903793,-0.20963512,-0.80588067,0.31740025,0.09436711,0.87608731,-0.75840301,-0.83462759,-0.06154191,-0.66986802,0.2064864,-1.01852961,-0.21661949,2.02342516,-1.60657908,0.09191556],
[1.51756225,2.98144116,0.75523475,-0.45192013,-0.81507348,-0.40534666,-0.31262305,-1.03738199,0.3591918,-1.62899814,-1.13634249,1.13473616,-0.76340029,1.08030754,0.77597599,0.39189723,-0.53182601,-1.96538779,-0.70293251],
[1.64701357,0.19761585,1.33943203,0.08021218,0.08232513,-1.00624228,-1.23927504,0.86327383,-0.50359402,0.07944366,-0.10411363,-1.23516379,-0.78666713,0.61490082,0.44167303,-1.02925499,-0.59386886,-0.39505098,-0.27072482],
[0.98262374,1.11832243,1.86807791,-0.05544704,1.33260619,0.3139833,-1.26622483,0.26256189,-0.68198334,0.33759046,-1.04526653,-1.25729081,-0.77244559,0.83101052,0.23814003,1.36650875,-1.2745127,-0.68720963,1.05552207],
[0.4006033,-0.82726419,-0.4541445,0.98396642,0.30615118,0.94323486,-0.20001759,0.18070143,-1.05142832,-0.74140708,-0.9180805,-0.60633399,1.01300864,0.60546584,0.42951541,0.41527867,0.50467162,1.44422299,-1.66947056],
[1.41053783,0.25375263,1.04307083,1.69161396,1.44024984,0.67102021,-0.23420347,-1.65031767,-2.23219124,0.15147316,1.15606636,0.17395063,-1.11578548,0.90605686,0.00942991,0.043264,-1.45025233,0.50009447,1.2371006],
