[[-1.04657992,1.8081455,0.65517277,1.23863712,0.0962845,0.85484863,0.0829322,-1.28272242,-0.04515125],
[-0.19156175,-0.72814859,-0.88744331,-0.33715878,0.36142428,0.50390388,-0.69048772,1.31244458,1.07360584],
[-0.73656316,-0.15686065,-0.07428503,0.10202318,-1.26595703,-0.27499105,1.85018516,-1.40566525,-0.22083447],
[-0.2812828,-0.14454127,0.40123598,2.14148456,-1.01057913,-1.72508323,-0.40162082,-1.83625672,-1.60004757],
[-0.63162331,-0.03051961,-1.94514163,-0.0230932,0.11988681,0.52587856,-1.26340505,-0.25852786,1.08831337],
[-0.81808591,0.25235806,-0.19497356,0.75164723,0.94930414,-1.510507,-0.6362335,-4.16087557,-0.18837113],
[0.59153534,-0.05821748,0.79949787,-0.20751689,-0.73105746,0.02379525,0.45948127,0.07305715,1.60399235],
[1.90230037,-0.12861687,0.63145005,0.36722999,-0.98187933,-0.44972278,-1.55027855,1.03983728,0.38268389],
[-0.68390974,-0.41822126,-0.55913697,0.01118492,0.21196226,-0.95013815,-0.89056085,0.59723909,-0.51926026],
[1.28901906,-0.86233652,-0.8606831,0.36995801,-1.64025232,0.39588848,-0.41170379,0.33803639,-1.03708928],
[-0.33128274,-1.18367745,-1.59726521,-0.42314049,-0.60665602,0.23242983,-0.54915249,-0.66894165,0.85396881],
[-11.06930841,7.25334127,-7.72977685,-8.88751917,-11.31764723,1.45829644,-1.56424339,0.3583383,-0.20708667],
[0.11111208,-2.46273692,0.76035146,1.91822498,-0.05767803,-0.88614862,-0.35342202,0.11995634,1.33960977],
[-1.23377908,-1.00031977,0.69550229,1.34149248,0.41046655,0.09620069,-0.49924289,-1.07029639,0.09225968],
[-0.80646159,0.33214043,0.59523629,-0.41153758,1.02976499,2.21571934,-0.80262257,-0.19251297,-0.67720401],
[-0.88620706,-1.28243466,-0.49392381,-0.43123096,-1.74398077,1.69312924,1.04160521,0.27632022,-0.56575282],
[0.08485444,-0.69599474,-0.84849727,0.64542981,1.83232042,-0.37307618,-1.27506273,0.46798825,-0.7365972],
[0.3607628,0.14360605,0.61726557,0.41303388,0.87485187,-1.25919032,3.25280382,0.00651593,0.28345051],
[-0.13020427,-1.06300291,1.86770895,-0.96105567,0.2936695,0.88479229,-1.12018476,1.26891533,1.26273699],
[0.93985476,-0.2365461,0.34475171,0.65506437,1.47468811,0.3944993,-0.76817924,-0.59845533,1.01505678],
[0.87074458,0.66212069,-2.5098961,0.62564849,-0.07001439,-1.41986258,0.59590456,-1.29419739,-0.54589233],
[1.72452955,1.08472871,0.22909401,0.38349893,-0.5707993,-1.84695306,0.96613269,0.71760433,0.49642898],
[0.08284401,-0.51371443,-0.44140497,-0.95483687,0.35746968,-0.1328764,-0.54667183,0.82302647,-0.3264214],
[-0.34780384,0.09798283,2.17481749,-0.24388882,-0.58297883,0.48724551,-0.43875081,0.24822351,-0.16184681],
[-0.65349057,-0.06531584,0.60136864,-0.41643906,-1.68722886,0.61585195,0.33259237,0.16878596,-0.3390525],
[0.00898869,-1.25222918,-0.92117647,-0.85253354,-0.87716686,-1.42477552,1.00084945,1.11500309,-0.11014234],
[0.63460474,-0.39567332,1.58308706,0.46371508,-1.31308387,1.74929543,-0.66528247,0.35234204,0.9348758],
[0.06319586,-1.35001043,0.01724583,0.32044555,0.02815746,-0.69624463,-0.90390693,1.16583213,-0.07024503],
[-0.68156297,1.77757677,-0.89588846,0.52328194,0.23354297,0.01045672,-0.71445572,0.46424161,-0.0754063],
[-7.44570936e+00,1.20838512e+01,7.88359090e+00,-9.95572526e+00,1.10141609e+01,-1.00511527e+00,-1.15917548e-01,-7.84063673e-03,4.49774673e-01],
