[[1.72773896e+00,-1.30442027e+00,-6.77374439e-02,4.19021109e-01,-7.08577259e-01,-1.56608546e+00,3.63843504e-01,-6.63989045e-01,-1.09225542e-03,-8.39617104e-01,5.69539927e-01,-3.35921071e-01,-1.16605734e+00,-9.60881177e-01,-2.44316109e-01,-1.80355946e-01,-6.32937781e-01,-3.66299187e-01,-8.04646280e-01,4.51698802e-02,1.09655163e+00,3.85113357e-01,9.42876090e-01,2.70095295e-01,1.63793955e-01,-1.34335469e+00,1.51772399e+00,-2.69698535e-01,2.51511639e-01],
[-0.97339217,-0.9452952,-0.71311112,0.88720418,-0.30733214,-1.29040723,0.96688155,-1.58502312,0.55196512,0.86271976,-0.23655346,-0.14348997,-0.30394206,0.19562273,0.4583109,-0.13145082,-1.49981841,-1.40341064,0.19840762,-0.09429416,0.413481,-0.12574877,-0.87607445,2.72263869,-2.60625361,-0.05763475,-0.32750622,-1.16213213,-1.28037051],
[0.10499245,-0.21777496,-1.03474067,0.34370106,0.02138992,-0.16472418,-0.32912981,-0.92598386,-0.28363243,2.68508032,0.27160385,-0.3659758,-1.2028796,0.80662439,-0.39606132,-0.30529525,0.26521005,-1.54073336,-0.74804376,0.86455356,1.3517314,-0.31589116,-0.90206107,0.13189803,0.79787512,-0.05232444,1.95889401,0.85426352,-0.29694714],
[-0.73738116,-1.36173746,-0.47178093,-0.61504831,-2.61445844,-0.19039844,0.23344027,0.64014588,0.92596013,-0.47674523,-1.78138389,-0.94629487,-0.39024428,0.7675605,0.51096986,-0.13586965,0.09172478,-0.87761699,-0.79727142,-0.02653672,-1.22417583,-0.70367072,1.25427597,0.60240664,-0.14664345,0.68138446,-2.1190708,-0.56491386,-0.02960624],
[0.15975714,0.0180236,-0.83194144,-1.96623922,-1.01337238,0.42780124,-0.55556066,-0.70543724,-3.06563007,-0.48996032,-0.30425213,-0.09934996,1.21475823,-0.50819917,0.22244169,0.54100228,-0.08770102,1.44018207,0.47889494,-0.68355991,-1.09167458,-0.51714063,0.52627334,0.0280072,-0.74660203,0.83966436,-0.83032935,0.11257647,-0.99762569],
[0.17708231,-0.83102932,-0.81128241,-0.00479669,-0.89310578,0.10726797,0.82372838,-0.57556181,-0.54293885,0.17640153,1.45825305,0.08268511,0.99629797,-1.12117197,0.70456405,-1.30248195,1.16816612,-1.98869799,-0.35318919,0.04143142,-0.92933167,0.12169064,1.05491971,-0.03736564,-0.94335804,0.36941437,0.14245114,1.27951269,-0.37010107],
[-0.61328563,-1.08952543,1.74834045,0.95725616,-0.85245675,-0.54435347,-0.43742892,-1.51115847,-0.42713389,-1.86855673,0.36922605,-0.14542997,0.66485391,-0.94332382,0.8539845,0.38635796,-1.52463656,0.01739621,0.18616841,1.87488019,-0.72927052,0.52197225,-0.36158061,1.33603088,0.43302964,1.22093018,-0.28788723,-1.15745549,-0.25161213],
[0.97037412,0.10545701,1.71406981,-0.69589559,-2.81166556,-1.90890619,-1.7331449,-0.07013284,0.5798576,-1.04299263,-1.07059028,0.53329603,-0.59526443,1.72088625,-0.67644249,-0.37003098,-0.26351454,0.4159155,-2.08374754,0.31240535,-1.19764688,-1.81627307,-0.27417956,-0.06071477,-0.23114938,-0.39394292,0.87038404,0.62102421,-0.66886753],
[0.25494627,-0.72500902,-0.50528113,-0.05533487,-1.2027569,0.73909569,-0.35160262,-0.68369556,0.28693394,-0.13206804,0.19664118,0.17946927,-0.12286042,1.66348595,1.17110676,0.33015925,-1.11595762,0.14072393,-1.81409149,0.02791573,-0.25807267,0.25447432,0.00634985,-0.09581877,-1.51748431,1.19672071,-0.80851464,-0.54427968,1.20888382],
[-1.51260336,0.12810558,-0.39315367,-0.35038574,0.5281396,-0.13956663,-0.27314065,-0.47987478,-1.5536641,-1.27018961,1.42216006,-0.67221085,-0.77007938,-0.58489274,0.57081402,1.43412134,0.0625187,1.335545,0.18498266,0.1291312,-0.72269297,-0.12952648,2.15877111,-0.54400949,-1.20125611,-0.47328769,1.39499944,0.47189234,-0.67127437],
[-8.39114017,11.49425232,9.31843381,9.46037973,7.97171075,-1.37972672,-0.04271865,-0.47725322,-0.98331272,1.93253011,1.71809066,-0.50700506,-0.70712311,1.15046472,-0.8626808,1.53385132,-0.36985667,-0.3488042,1.13787197,-0.89496444,-2.08882016,0.25812147,-0.06319372,-0.43786758,0.06655431,1.13288486,-0.67004784,-1.47981805,-1.74360791],
[-0.32455037,-0.69736088,2.31320656,-0.69461059,-1.28924362,-0.28433761,-0.49260271,-0.69937838,0.63879765,1.59463537,-1.40474718,0.59205077,0.51917735,-0.94095177,-1.56398738,-1.90193045,0.02695762,0.02831023,0.26251303,-0.44041823,1.17355739,-0.21023831,0.53494823,0.63432865,0.44503966,-1.74159971,0.35956936,0.50842384,-0.13625312],
[-0.65056097,-0.23617849,0.24462006,-0.43069888,0.16447122,-0.20020712,-0.70853013,0.25468626,0.67942643,0.65781475,-0.36425366,-1.92103898,1.13646867,0.95493629,0.73583863,-1.29864524,-0.11402321,-1.67601718,-1.34314233,0.70206136,0.59797365,1.04264963,-0.34997464,0.35835903,-0.01531226,-0.90270561,0.61124392,-0.2065356,0.96078591],
[-0.69979094,-0.91603387,-0.09032883,0.72172281,1.00330879,0.74660897,-0.31244203,2.10201231,1.56568637,1.68049084,-0.72289651,-0.73931412,1.49884999,0.51150162,0.23688193,-0.14546053,-0.03157952,-0.48233111,-1.21978105,0.92056514,0.08422896,0.20373818,-0.6359513,0.53399965,-0.21925072,-0.00562847,-0.71230429,0.58164564,-0.12385016],
[0.70926134,-0.73215241,1.69396873,1.89033681,0.87611553,-1.16846069,-0.79636628,-0.30037415,-1.62426912,-0.26356827,-1.05909872,-0.87403812,-0.38074712,0.62175328,-0.56597899,1.03795354,-0.28165026,0.2273216,0.38929133,0.61917791,-0.46315971,-0.39055555,-0.43168927,-2.59481724,-0.52024635,0.66028646,0.29360569,0.51782203,0.55878434],
[-0.14538475,-0.37038007,2.1235801,1.7513288,0.17121482,0.17791373,0.49701647,-1.13243757,1.92710402,2.65481344,0.40599227,1.33201508,-0.25439734,1.54317195,0.15101994,-0.3225733,0.94526193,0.43427809,-0.56647279,-1.2063248,-0.28125434,0.38858157,0.40209056,1.32422073,-1.12855733,1.36639179,0.6853729,-0.11025879,0.89617839],
