[[-0.76523708,0.4066146,-1.09555588,0.30584878,-0.09288256,1.17759343,-1.16846936,0.26552815,0.48216169,-0.0970333,-1.27820056,0.85189721,-0.77559944,1.01737105,-0.44320684,0.64552816,-0.50595782,1.98430186,-0.57256941],
[0.52799306,-0.72192413,-0.64235861,-0.58460465,0.13728482,-0.22260033,0.73433329,-0.68869151,-0.34036392,-0.39980646,-1.09860075,-1.41579746,1.37098312,-0.3065964,1.05025843,0.06225226,-0.51834398,1.41904532,0.02521151],
[-0.04071495,0.63998996,2.4043729,-0.24238518,0.55133675,-1.48354142,-2.43513815,-0.27549143,0.19640727,0.28923778,0.11988074,-0.07758975,0.86892712,-0.58542717,-0.29501767,-2.03034415,0.21178689,1.74980244,-0.17563215],
[-0.95176643,-0.82617356,0.21306724,0.83152635,-1.22713421,-1.62302492,0.2023788,0.24718838,-0.26146236,-0.26489015,0.66926324,-0.38120781,0.64457277,-0.63933193,-0.7218961,-1.86678269,-0.02404412,0.23862292,-0.65408937],
[-0.62348337,0.38973509,1.35110445,0.62009932,-1.74200997,2.07911133,-1.25535644,-0.29140205,1.50842057,-2.88554239,1.60922889,0.98200276,0.84453846,-0.72817602,1.36999982,1.67502031,-0.81806148,0.37149675,-1.552633],
[8.04143318e-01,-2.12523854e-01,-1.66793948e+00,1.09807544e+00,1.59695600e-03,7.85141481e-01,1.04014678e+00,3.58206552e-01,1.84233725e+00,-9.40698943e-01,1.35501345e+00,1.14658851e+00,-1.82795798e+00,-1.38982850e+00,-1.58545691e+00,1.15806436e+00,9.96663374e-02,-2.56607568e+00,-4.98372679e-01],
[-0.74849472,-0.79606106,-1.81817251,-0.49609293,-0.40684941,0.47942964,-0.26426422,1.15963548,0.58708324,1.61493566,-1.20579149,-0.94357043,1.27874319,0.72742411,0.24984755,-0.20054381,1.38142378,0.26969389,0.61753331],
[-10.5782026,8.83029877,-10.93971953,-10.0998567,9.40259837,-1.1296417,2.05522807,-0.99333104,0.55503459,-0.54440063,-0.1902345,-1.27430396,-1.44064516,1.13412962,-0.6108106,0.37375868,-1.12432636,0.24663674,0.46610962],
[0.43399314,1.23370917,1.71059944,-0.18133106,-1.55764324,-0.99448901,2.01523194,0.83071158,-0.85723294,-0.08364803,-0.789124,0.2288639,0.00894479,-1.28267802,0.85084852,2.13618133,0.28492175,-0.73056012,-1.84916315],
[0.3972138,0.43962331,-0.82928931,0.30078103,-0.14150725,-0.32706443,1.3349196,0.70101888,-2.50021732,-0.36994059,1.95266131,-0.22179403,2.13711325,1.16540401,0.87328393,-1.38007677,1.558478,0.518796,1.5158868],
[-0.86715722,0.18172204,1.13354989,1.30561433,-1.25349397,2.00176142,-0.24423446,-0.8577913,1.93311878,-0.36347077,0.32558861,0.41061545,2.38984746,-0.61581594,-0.856312,1.00187663,1.08945823,-0.12457859,0.48535837],
[-0.39796502,-0.12739308,-0.68643381,1.55975359,-1.09279535,-0.15791303,0.58880361,-1.25987358,1.10881452,-1.53808931,0.58392858,0.45148553,-0.36895141,-0.05916779,-1.47631208,0.06670149,-1.53268503,0.82746468,-2.32840544],
[-0.47313378,-0.498804,-0.36939733,1.64762681,1.85946513,0.24579595,-0.33847432,0.83610648,-0.99684053,1.55699444,0.88118469,-0.2202045,0.17776031,-0.11446075,-0.01408522,-1.63255347,-2.15284935,0.0290701,-0.172023],
[0.22247419,-0.11349747,-0.45452722,0.52249521,-0.67516794,-0.10837108,-1.07932085,0.31315388,-0.45437129,1.4207149,0.82782689,-1.28378991,2.43473561,1.17933027,2.50292913,-0.52886411,-0.4567707,-0.37399822,-1.05889451],
[0.37232435,-0.21080282,0.53057618,0.5695162,1.14547434,1.20546907,0.65015296,-0.09833103,0.28932275,-0.98243298,1.47125765,0.87483422,-0.78163111,0.94389037,1.42294341,-1.4878601,-1.71763729,1.70138595,-1.16345471],
[1.36114057,0.41928694,0.0977236,-0.95488449,-1.79758804,-1.52793557,1.809849,1.45534223,0.40887038,-0.19995024,1.01400403,-0.66607998,1.70586898,-0.01400519,0.34319691,0.41371879,-0.78390012,0.12117866,-1.02699498],
[-0.06284688,0.70566151,-0.04996669,-0.73650402,0.10576243,0.51699192,1.40086636,0.72236946,-0.18555091,0.92870994,0.67450467,-0.18197506,-0.86803981,-0.86093057,-0.19054789,-1.23973575,-0.67284236,0.71902716,0.73024315],
[-0.40049978,-1.52154283,-1.73935629,1.67141678,0.2368525,-0.97555522,1.34028406,-1.12960074,1.94499625,-2.05264422,0.42764467,-1.31883136,0.42568952,-1.14269262,-1.15259212,0.29071702,1.07744049,-1.50438548,1.29778731],
[-1.01459415,-1.80735169,-0.19929662,1.25857771,1.06699703,-0.78284698,0.83762385,-1.04269101,0.99058125,-2.31489251,-1.23552351,1.05451161,1.13728198,0.47873978,-1.08026158,0.04441063,0.07627617,-1.54564774,-0.24903071],
[6.74865681e-01,1.61916354e-01,7.82076268e-01,2.07626120e+00,1.58318799e-03,1.28700351e+00,-1.38358657e+00,2.62488579e-01,-6.13062432e-01,5.09795191e-01,-4.05716823e-02,-1.13339523e-01,-2.53276863e+00,2.09966752e-02,-6.69174340e-01,5.38144510e-02,-2.34731098e+00,1.81912864e-01,7.22240199e-02],
[-0.66626708,-0.09833419,-0.82235114,0.64916443,-0.79440185,1.87642163,-0.50907712,-0.54155226,0.61448921,1.87202394,0.12975187,1.06406387,0.88434243,0.91805297,0.56600757,0.06056989,0.14996224,0.89075847,1.05852446],
[-1.22314272,0.52922003,-0.06119734,-1.26847825,2.52116358,1.28842485,-0.64617678,0.75486369,0.60253181,0.24031275,1.64550628,1.45951124,0.37459859,0.18286606,-0.10365263,-1.0425219,-0.13013892,0.23649113,0.1233385],
[0.37839985,-0.13080621,0.64689679,-0.95923748,-1.77303565,-0.41107517,0.50438447,-0.69372782,0.95510169,-1.9742353,-0.82423542,-1.38888404,0.4462034,1.40950617,0.78932387,0.17667946,-0.16827395,1.27868293,0.95788238],
[-0.34243153,1.45837226,-1.17990399,0.94492938,-1.88644061,-1.75368589,-0.37744762,-0.46071143,-0.92490345,0.81450475,0.79869843,0.39642974,-0.38483147,0.47119207,-0.25972715,0.9990855,-0.63618543,-0.02733138,-1.295527],
[-1.9738686,0.27117369,-0.6417885,-0.94743603,2.19071507,1.27251885,0.09680124,-0.19923209,1.14084412,0.23988642,-0.66439047,-0.42868484,0.30410614,0.1157775,0.52562157,0.47511804,-1.29396391,-0.20713113,0.87070469],
